trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2581,16:12:00,16:12:00,6966,8,0,0,2.4924
2581,16:14:00,16:14:00,14984,9,0,0,3.0434
2581,16:16:00,16:16:00,6907,10,0,0,3.5549
2581,16:18:00,16:18:00,26316,11,0,0,4.1000
2581,16:22:00,16:22:00,38064,12,0,0,4.5373
2581,16:24:00,16:24:00,38065,13,0,0,4.9277
2582,16:12:00,16:12:00,26326,1,0,0,0.0000
2582,16:12:06,16:12:06,42545,2,0,0,0.0502
2582,16:13:00,16:13:00,6900,3,0,0,0.4866
2582,16:14:00,16:14:00,6997,4,0,0,0.6670
2582,16:16:00,16:16:00,6995,5,0,0,1.1917
2582,16:17:00,16:17:00,6957,6,0,0,1.4509
2582,16:18:00,16:18:00,14986,7,0,0,1.9205
2582,16:20:00,16:20:00,6966,8,0,0,2.4924
2582,16:22:00,16:22:00,14984,9,0,0,3.0434
2582,16:24:00,16:24:00,6907,10,0,0,3.5549
2582,16:26:00,16:26:00,26316,11,0,0,4.1000
2582,16:30:00,16:30:00,38064,12,0,0,4.5373
2582,16:32:00,16:32:00,38065,13,0,0,4.9277
2583,16:17:00,16:17:00,26326,1,0,0,0.0000
2583,16:17:06,16:17:06,42545,2,0,0,0.0502
2583,16:18:00,16:18:00,6900,3,0,0,0.4866
2583,16:19:00,16:19:00,6997,4,0,0,0.6670
2583,16:21:00,16:21:00,6995,5,0,0,1.1917
2583,16:22:00,16:22:00,6957,6,0,0,1.4509
2583,16:23:00,16:23:00,14986,7,0,0,1.9205
2583,16:25:00,16:25:00,6966,8,0,0,2.4924
2583,16:27:00,16:27:00,14984,9,0,0,3.0434
2583,16:29:00,16:29:00,6907,10,0,0,3.5549
2583,16:31:00,16:31:00,26316,11,0,0,4.1000
2583,16:35:00,16:35:00,38064,12,0,0,4.5373
2583,16:37:00,16:37:00,38065,13,0,0,4.9277
2584,16:25:00,16:25:00,26326,1,0,0,0.0000
2584,16:25:06,16:25:06,42545,2,0,0,0.0502
2584,16:26:00,16:26:00,6900,3,0,0,0.4866
2584,16:27:00,16:27:00,6997,4,0,0,0.6670
2584,16:29:00,16:29:00,6995,5,0,0,1.1917
2584,16:30:00,16:30:00,6957,6,0,0,1.4509
2584,16:31:00,16:31:00,14986,7,0,0,1.9205
2584,16:33:00,16:33:00,6966,8,0,0,2.4924
2584,16:35:00,16:35:00,14984,9,0,0,3.0434
2584,16:37:00,16:37:00,6907,10,0,0,3.5549
2584,16:39:00,16:39:00,26316,11,0,0,4.1000
2584,16:43:00,16:43:00,38064,12,0,0,4.5373
2584,16:45:00,16:45:00,38065,13,0,0,4.9277
2585,16:32:00,16:32:00,26326,1,0,0,0.0000
2585,16:32:06,16:32:06,42545,2,0,0,0.0502
2585,16:33:00,16:33:00,6900,3,0,0,0.4866
2585,16:34:00,16:34:00,6997,4,0,0,0.6670
2585,16:36:00,16:36:00,6995,5,0,0,1.1917
2585,16:37:00,16:37:00,6957,6,0,0,1.4509
2585,16:38:00,16:38:00,14986,7,0,0,1.9205
2585,16:40:00,16:40:00,6966,8,0,0,2.4924
2585,16:42:00,16:42:00,14984,9,0,0,3.0434
2585,16:44:00,16:44:00,6907,10,0,0,3.5549
2585,16:46:00,16:46:00,26316,11,0,0,4.1000
2585,16:50:00,16:50:00,38064,12,0,0,4.5373
2585,16:52:00,16:52:00,38065,13,0,0,4.9277
2586,16:40:00,16:40:00,26326,1,0,0,0.0000
2586,16:40:06,16:40:06,42545,2,0,0,0.0502
2586,16:41:00,16:41:00,6900,3,0,0,0.4866
2586,16:42:00,16:42:00,6997,4,0,0,0.6670
2586,16:44:00,16:44:00,6995,5,0,0,1.1917
2586,16:45:00,16:45:00,6957,6,0,0,1.4509
2586,16:46:00,16:46:00,14986,7,0,0,1.9205
2586,16:48:00,16:48:00,6966,8,0,0,2.4924
2586,16:50:00,16:50:00,14984,9,0,0,3.0434
2586,16:52:00,16:52:00,6907,10,0,0,3.5549
2586,16:54:00,16:54:00,26316,11,0,0,4.1000
2586,16:58:00,16:58:00,38064,12,0,0,4.5373
2586,17:00:00,17:00:00,38065,13,0,0,4.9277
2587,16:47:00,16:47:00,26326,1,0,0,0.0000
2587,16:47:06,16:47:06,42545,2,0,0,0.0502
2587,16:48:00,16:48:00,6900,3,0,0,0.4866
2587,16:49:00,16:49:00,6997,4,0,0,0.6670
2587,16:51:00,16:51:00,6995,5,0,0,1.1917
2587,16:52:00,16:52:00,6957,6,0,0,1.4509
2587,16:53:00,16:53:00,14986,7,0,0,1.9205
2587,16:55:00,16:55:00,6966,8,0,0,2.4924
2587,16:57:00,16:57:00,14984,9,0,0,3.0434
2587,16:59:00,16:59:00,6907,10,0,0,3.5549
2587,17:01:00,17:01:00,26316,11,0,0,4.1000
2587,17:05:00,17:05:00,38064,12,0,0,4.5373
2587,17:07:00,17:07:00,38065,13,0,0,4.9277
2588,16:59:00,16:59:00,26326,1,0,0,0.0000
2588,16:59:06,16:59:06,42545,2,0,0,0.0502
2588,17:00:00,17:00:00,6900,3,0,0,0.4866
2588,17:01:00,17:01:00,6997,4,0,0,0.6670
2588,17:03:00,17:03:00,6995,5,0,0,1.1917
2588,17:04:00,17:04:00,6957,6,0,0,1.4509
2588,17:05:00,17:05:00,14986,7,0,0,1.9205
2588,17:07:00,17:07:00,6966,8,0,0,2.4924
2588,17:09:00,17:09:00,14984,9,0,0,3.0434
2588,17:11:00,17:11:00,6907,10,0,0,3.5549
2588,17:13:00,17:13:00,26316,11,0,0,4.1000
2588,17:17:00,17:17:00,38064,12,0,0,4.5373
2588,17:19:00,17:19:00,38065,13,0,0,4.9277
2589,17:06:00,17:06:00,26326,1,0,0,0.0000
2589,17:06:06,17:06:06,42545,2,0,0,0.0502
2589,17:07:00,17:07:00,6900,3,0,0,0.4866
2589,17:08:00,17:08:00,6997,4,0,0,0.6670
2589,17:10:00,17:10:00,6995,5,0,0,1.1917
2589,17:11:00,17:11:00,6957,6,0,0,1.4509
2589,17:12:00,17:12:00,14986,7,0,0,1.9205
2589,17:14:00,17:14:00,6966,8,0,0,2.4924
2589,17:16:00,17:16:00,14984,9,0,0,3.0434
2589,17:18:00,17:18:00,6907,10,0,0,3.5549
2589,17:20:00,17:20:00,26316,11,0,0,4.1000
2589,17:24:00,17:24:00,38064,12,0,0,4.5373
2589,17:26:00,17:26:00,38065,13,0,0,4.9277
2590,17:14:00,17:14:00,26326,1,0,0,0.0000
2590,17:14:06,17:14:06,42545,2,0,0,0.0502
2590,17:15:00,17:15:00,6900,3,0,0,0.4866
2590,17:16:00,17:16:00,6997,4,0,0,0.6670
2590,17:18:00,17:18:00,6995,5,0,0,1.1917
2590,17:19:00,17:19:00,6957,6,0,0,1.4509
2590,17:20:00,17:20:00,14986,7,0,0,1.9205
2590,17:22:00,17:22:00,6966,8,0,0,2.4924
2590,17:24:00,17:24:00,14984,9,0,0,3.0434
2590,17:26:00,17:26:00,6907,10,0,0,3.5549
2590,17:28:00,17:28:00,26316,11,0,0,4.1000
2590,17:32:00,17:32:00,38064,12,0,0,4.5373
2590,17:34:00,17:34:00,38065,13,0,0,4.9277
2591,17:21:00,17:21:00,26326,1,0,0,0.0000
2591,17:21:06,17:21:06,42545,2,0,0,0.0502
2591,17:22:00,17:22:00,6900,3,0,0,0.4866
2591,17:23:00,17:23:00,6997,4,0,0,0.6670
2591,17:25:00,17:25:00,6995,5,0,0,1.1917
2591,17:26:00,17:26:00,6957,6,0,0,1.4509
2591,17:27:00,17:27:00,14986,7,0,0,1.9205
2591,17:29:00,17:29:00,6966,8,0,0,2.4924
2591,17:31:00,17:31:00,14984,9,0,0,3.0434
2591,17:33:00,17:33:00,6907,10,0,0,3.5549
2591,17:35:00,17:35:00,26316,11,0,0,4.1000
2591,17:39:00,17:39:00,38064,12,0,0,4.5373
2591,17:41:00,17:41:00,38065,13,0,0,4.9277
2592,17:28:00,17:28:00,26326,1,0,0,0.0000
2592,17:28:06,17:28:06,42545,2,0,0,0.0502
2592,17:29:00,17:29:00,6900,3,0,0,0.4866
2592,17:30:00,17:30:00,6997,4,0,0,0.6670
2592,17:32:00,17:32:00,6995,5,0,0,1.1917
2592,17:33:00,17:33:00,6957,6,0,0,1.4509
2592,17:34:00,17:34:00,14986,7,0,0,1.9205
2592,17:36:00,17:36:00,6966,8,0,0,2.4924
2592,17:38:00,17:38:00,14984,9,0,0,3.0434
2592,17:40:00,17:40:00,6907,10,0,0,3.5549
2592,17:42:00,17:42:00,26316,11,0,0,4.1000
2592,17:46:00,17:46:00,38064,12,0,0,4.5373
2592,17:48:00,17:48:00,38065,13,0,0,4.9277
2593,17:35:00,17:35:00,26326,1,0,0,0.0000
2593,17:35:06,17:35:06,42545,2,0,0,0.0502
2593,17:36:00,17:36:00,6900,3,0,0,0.4866
2593,17:37:00,17:37:00,6997,4,0,0,0.6670
2593,17:39:00,17:39:00,6995,5,0,0,1.1917
2593,17:40:00,17:40:00,6957,6,0,0,1.4509
2593,17:41:00,17:41:00,14986,7,0,0,1.9205
2593,17:43:00,17:43:00,6966,8,0,0,2.4924
2593,17:45:00,17:45:00,14984,9,0,0,3.0434
2593,17:47:00,17:47:00,6907,10,0,0,3.5549
2593,17:49:00,17:49:00,26316,11,0,0,4.1000
2593,17:53:00,17:53:00,38064,12,0,0,4.5373
2593,17:55:00,17:55:00,38065,13,0,0,4.9277
2594,17:43:00,17:43:00,26326,1,0,0,0.0000
2594,17:43:06,17:43:06,42545,2,0,0,0.0502
2594,17:44:00,17:44:00,6900,3,0,0,0.4866
2594,17:45:00,17:45:00,6997,4,0,0,0.6670
2594,17:47:00,17:47:00,6995,5,0,0,1.1917
2594,17:48:00,17:48:00,6957,6,0,0,1.4509
2594,17:49:00,17:49:00,14986,7,0,0,1.9205
2594,17:51:00,17:51:00,6966,8,0,0,2.4924
2594,17:53:00,17:53:00,14984,9,0,0,3.0434
2594,17:55:00,17:55:00,6907,10,0,0,3.5549
2594,17:57:00,17:57:00,26316,11,0,0,4.1000
2594,18:01:00,18:01:00,38064,12,0,0,4.5373
2594,18:03:00,18:03:00,38065,13,0,0,4.9277
2595,17:48:00,17:48:00,26326,1,0,0,0.0000
2595,17:48:06,17:48:06,42545,2,0,0,0.0502
2595,17:49:00,17:49:00,6900,3,0,0,0.4866
2595,17:50:00,17:50:00,6997,4,0,0,0.6670
2595,17:52:00,17:52:00,6995,5,0,0,1.1917
2595,17:53:00,17:53:00,6957,6,0,0,1.4509
2595,17:54:00,17:54:00,14986,7,0,0,1.9205
2595,17:56:00,17:56:00,6966,8,0,0,2.4924
2595,17:58:00,17:58:00,14984,9,0,0,3.0434
2595,18:00:00,18:00:00,6907,10,0,0,3.5549
2595,18:02:00,18:02:00,26316,11,0,0,4.1000
2595,18:06:00,18:06:00,38064,12,0,0,4.5373
2595,18:08:00,18:08:00,38065,13,0,0,4.9277
2596,17:56:00,17:56:00,26326,1,0,0,0.0000
2596,17:56:06,17:56:06,42545,2,0,0,0.0502
2596,17:57:00,17:57:00,6900,3,0,0,0.4866
2596,17:58:00,17:58:00,6997,4,0,0,0.6670
2596,18:00:00,18:00:00,6995,5,0,0,1.1917
2596,18:01:00,18:01:00,6957,6,0,0,1.4509
2596,18:02:00,18:02:00,14986,7,0,0,1.9205
2596,18:04:00,18:04:00,6966,8,0,0,2.4924
2596,18:06:00,18:06:00,14984,9,0,0,3.0434
2596,18:08:00,18:08:00,6907,10,0,0,3.5549
2596,18:10:00,18:10:00,26316,11,0,0,4.1000
2596,18:14:00,18:14:00,38064,12,0,0,4.5373
2596,18:16:00,18:16:00,38065,13,0,0,4.9277
2597,18:03:00,18:03:00,26326,1,0,0,0.0000
2597,18:03:06,18:03:06,42545,2,0,0,0.0502
2597,18:04:00,18:04:00,6900,3,0,0,0.4866
2597,18:05:00,18:05:00,6997,4,0,0,0.6670
2597,18:07:00,18:07:00,6995,5,0,0,1.1917
2597,18:08:00,18:08:00,6957,6,0,0,1.4509
2597,18:09:00,18:09:00,14986,7,0,0,1.9205
2597,18:11:00,18:11:00,6966,8,0,0,2.4924
2597,18:13:00,18:13:00,14984,9,0,0,3.0434
2597,18:15:00,18:15:00,6907,10,0,0,3.5549
2597,18:17:00,18:17:00,26316,11,0,0,4.1000
2597,18:21:00,18:21:00,38064,12,0,0,4.5373
2597,18:23:00,18:23:00,38065,13,0,0,4.9277
2598,18:10:00,18:10:00,26326,1,0,0,0.0000
2598,18:10:06,18:10:06,42545,2,0,0,0.0502
2598,18:11:00,18:11:00,6900,3,0,0,0.4866
2598,18:12:00,18:12:00,6997,4,0,0,0.6670
2598,18:14:00,18:14:00,6995,5,0,0,1.1917
2598,18:15:00,18:15:00,6957,6,0,0,1.4509
2598,18:16:00,18:16:00,14986,7,0,0,1.9205
2598,18:18:00,18:18:00,6966,8,0,0,2.4924
2598,18:20:00,18:20:00,14984,9,0,0,3.0434
2598,18:22:00,18:22:00,6907,10,0,0,3.5549
2598,18:24:00,18:24:00,26316,11,0,0,4.1000
2598,18:28:00,18:28:00,38064,12,0,0,4.5373
2598,18:30:00,18:30:00,38065,13,0,0,4.9277
2599,18:18:00,18:18:00,26326,1,0,0,0.0000
2599,18:18:06,18:18:06,42545,2,0,0,0.0502
2599,18:19:00,18:19:00,6900,3,0,0,0.4866
2599,18:20:00,18:20:00,6997,4,0,0,0.6670
2599,18:22:00,18:22:00,6995,5,0,0,1.1917
2599,18:23:00,18:23:00,6957,6,0,0,1.4509
2599,18:24:00,18:24:00,14986,7,0,0,1.9205
2599,18:26:00,18:26:00,6966,8,0,0,2.4924
2599,18:28:00,18:28:00,14984,9,0,0,3.0434
2599,18:30:00,18:30:00,6907,10,0,0,3.5549
2599,18:32:00,18:32:00,26316,11,0,0,4.1000
2599,18:36:00,18:36:00,38064,12,0,0,4.5373
2599,18:38:00,18:38:00,38065,13,0,0,4.9277
2600,18:31:00,18:31:00,26326,1,0,0,0.0000
2600,18:31:06,18:31:06,42545,2,0,0,0.0502
2600,18:32:00,18:32:00,6900,3,0,0,0.4866
2600,18:33:00,18:33:00,6997,4,0,0,0.6670
2600,18:35:00,18:35:00,6995,5,0,0,1.1917
2600,18:36:00,18:36:00,6957,6,0,0,1.4509
2600,18:37:00,18:37:00,14986,7,0,0,1.9205
2600,18:39:00,18:39:00,6966,8,0,0,2.4924
2600,18:41:00,18:41:00,14984,9,0,0,3.0434
2600,18:43:00,18:43:00,6907,10,0,0,3.5549
2600,18:45:00,18:45:00,26316,11,0,0,4.1000
2600,18:49:00,18:49:00,38064,12,0,0,4.5373
2600,18:51:00,18:51:00,38065,13,0,0,4.9277
2601,18:38:00,18:38:00,26326,1,0,0,0.0000
2601,18:38:06,18:38:06,42545,2,0,0,0.0502
2601,18:39:00,18:39:00,6900,3,0,0,0.4866
2601,18:40:00,18:40:00,6997,4,0,0,0.6670
2601,18:42:00,18:42:00,6995,5,0,0,1.1917
2601,18:43:00,18:43:00,6957,6,0,0,1.4509
2601,18:44:00,18:44:00,14986,7,0,0,1.9205
2601,18:46:00,18:46:00,6966,8,0,0,2.4924
2601,18:48:00,18:48:00,14984,9,0,0,3.0434
2601,18:50:00,18:50:00,6907,10,0,0,3.5549
2601,18:52:00,18:52:00,26316,11,0,0,4.1000
2601,18:56:00,18:56:00,38064,12,0,0,4.5373
2601,18:58:00,18:58:00,38065,13,0,0,4.9277
2602,18:41:00,18:41:00,26326,1,0,0,0.0000
2602,18:41:06,18:41:06,42545,2,0,0,0.0502
2602,18:42:00,18:42:00,6900,3,0,0,0.4866
2602,18:43:00,18:43:00,6997,4,0,0,0.6670
2602,18:45:00,18:45:00,6995,5,0,0,1.1917
2602,18:46:00,18:46:00,6957,6,0,0,1.4509
2602,18:47:00,18:47:00,14986,7,0,0,1.9205
2602,18:49:00,18:49:00,6966,8,0,0,2.4924
2602,18:51:00,18:51:00,14984,9,0,0,3.0434
2602,18:53:00,18:53:00,6907,10,0,0,3.5549
2602,18:55:00,18:55:00,26316,11,0,0,4.1000
2602,18:59:00,18:59:00,38064,12,0,0,4.5373
2602,19:01:00,19:01:00,38065,13,0,0,4.9277
2603,18:45:00,18:45:00,26326,1,0,0,0.0000
2603,18:45:06,18:45:06,42545,2,0,0,0.0502
2603,18:46:00,18:46:00,6900,3,0,0,0.4866
2603,18:47:00,18:47:00,6997,4,0,0,0.6670
2603,18:49:00,18:49:00,6995,5,0,0,1.1917
2603,18:50:00,18:50:00,6957,6,0,0,1.4509
2603,18:51:00,18:51:00,14986,7,0,0,1.9205
2603,18:53:00,18:53:00,6966,8,0,0,2.4924
2603,18:55:00,18:55:00,14984,9,0,0,3.0434
2603,18:57:00,18:57:00,6907,10,0,0,3.5549
2603,18:59:00,18:59:00,26316,11,0,0,4.1000
2603,19:03:00,19:03:00,38064,12,0,0,4.5373
2603,19:05:00,19:05:00,38065,13,0,0,4.9277
2604,18:51:00,18:51:00,26326,1,0,0,0.0000
2604,18:51:06,18:51:06,42545,2,0,0,0.0502
2604,18:52:00,18:52:00,6900,3,0,0,0.4866
2604,18:53:00,18:53:00,6997,4,0,0,0.6670
2604,18:55:00,18:55:00,6995,5,0,0,1.1917
2604,18:56:00,18:56:00,6957,6,0,0,1.4509
2604,18:57:00,18:57:00,14986,7,0,0,1.9205
2604,18:59:00,18:59:00,6966,8,0,0,2.4924
2604,19:01:00,19:01:00,14984,9,0,0,3.0434
2604,19:03:00,19:03:00,6907,10,0,0,3.5549
2604,19:05:00,19:05:00,26316,11,0,0,4.1000
2604,19:09:00,19:09:00,38064,12,0,0,4.5373
2604,19:11:00,19:11:00,38065,13,0,0,4.9277
2605,18:55:00,18:55:00,26326,1,0,0,0.0000
2605,18:55:06,18:55:06,42545,2,0,0,0.0502
2605,18:56:00,18:56:00,6900,3,0,0,0.4866
2605,18:57:00,18:57:00,6997,4,0,0,0.6670
2605,18:59:00,18:59:00,6995,5,0,0,1.1917
2605,19:00:00,19:00:00,6957,6,0,0,1.4509
2605,19:01:00,19:01:00,14986,7,0,0,1.9205
2605,19:03:00,19:03:00,6966,8,0,0,2.4924
2605,19:05:00,19:05:00,14984,9,0,0,3.0434
2605,19:07:00,19:07:00,6907,10,0,0,3.5549
2605,19:09:00,19:09:00,26316,11,0,0,4.1000
2605,19:13:00,19:13:00,38064,12,0,0,4.5373
2605,19:15:00,19:15:00,38065,13,0,0,4.9277
2606,18:59:00,18:59:00,26326,1,0,0,0.0000
2606,18:59:06,18:59:06,42545,2,0,0,0.0502
2606,19:00:00,19:00:00,6900,3,0,0,0.4866
2606,19:01:00,19:01:00,6997,4,0,0,0.6670
2606,19:03:00,19:03:00,6995,5,0,0,1.1917
2606,19:04:00,19:04:00,6957,6,0,0,1.4509
2606,19:05:00,19:05:00,14986,7,0,0,1.9205
2606,19:07:00,19:07:00,6966,8,0,0,2.4924
2606,19:09:00,19:09:00,14984,9,0,0,3.0434
2606,19:11:00,19:11:00,6907,10,0,0,3.5549
2606,19:13:00,19:13:00,26316,11,0,0,4.1000
2606,19:17:00,19:17:00,38064,12,0,0,4.5373
2606,19:19:00,19:19:00,38065,13,0,0,4.9277
2607,19:02:00,19:02:00,26326,1,0,0,0.0000
2607,19:02:06,19:02:06,42545,2,0,0,0.0502
2607,19:03:00,19:03:00,6900,3,0,0,0.4866
2607,19:04:00,19:04:00,6997,4,0,0,0.6670
2607,19:06:00,19:06:00,6995,5,0,0,1.1917
2607,19:07:00,19:07:00,6957,6,0,0,1.4509
2607,19:08:00,19:08:00,14986,7,0,0,1.9205
2607,19:10:00,19:10:00,6966,8,0,0,2.4924
2607,19:12:00,19:12:00,14984,9,0,0,3.0434
2607,19:14:00,19:14:00,6907,10,0,0,3.5549
2607,19:16:00,19:16:00,26316,11,0,0,4.1000
2607,19:20:00,19:20:00,38064,12,0,0,4.5373
2607,19:22:00,19:22:00,38065,13,0,0,4.9277
2608,19:11:00,19:11:00,26326,1,0,0,0.0000
2608,19:11:06,19:11:06,42545,2,0,0,0.0502
2608,19:12:00,19:12:00,6900,3,0,0,0.4866
2608,19:13:00,19:13:00,6997,4,0,0,0.6670
2608,19:15:00,19:15:00,6995,5,0,0,1.1917
2608,19:16:00,19:16:00,6957,6,0,0,1.4509
2608,19:17:00,19:17:00,14986,7,0,0,1.9205
2608,19:19:00,19:19:00,6966,8,0,0,2.4924
2608,19:21:00,19:21:00,14984,9,0,0,3.0434
2608,19:23:00,19:23:00,6907,10,0,0,3.5549
2608,19:25:00,19:25:00,26316,11,0,0,4.1000
2608,19:29:00,19:29:00,38064,12,0,0,4.5373
2608,19:31:00,19:31:00,38065,13,0,0,4.9277
2609,19:21:00,19:21:00,26326,1,0,0,0.0000
2609,19:21:06,19:21:06,42545,2,0,0,0.0502
2609,19:22:00,19:22:00,6900,3,0,0,0.4866
2609,19:23:00,19:23:00,6997,4,0,0,0.6670
2609,19:25:00,19:25:00,6995,5,0,0,1.1917
2609,19:26:00,19:26:00,6957,6,0,0,1.4509
2609,19:27:00,19:27:00,14986,7,0,0,1.9205
2609,19:29:00,19:29:00,6966,8,0,0,2.4924
2609,19:31:00,19:31:00,14984,9,0,0,3.0434
2609,19:33:00,19:33:00,6907,10,0,0,3.5549
2609,19:35:00,19:35:00,26316,11,0,0,4.1000
2609,19:39:00,19:39:00,38064,12,0,0,4.5373
2609,19:41:00,19:41:00,38065,13,0,0,4.9277
2610,19:35:00,19:35:00,26326,1,0,0,0.0000
2610,19:35:06,19:35:06,42545,2,0,0,0.0502
2610,19:36:00,19:36:00,6900,3,0,0,0.4866
2610,19:37:00,19:37:00,6997,4,0,0,0.6670
2610,19:39:00,19:39:00,6995,5,0,0,1.1917
2610,19:40:00,19:40:00,6957,6,0,0,1.4509
2610,19:41:00,19:41:00,14986,7,0,0,1.9205
2610,19:43:00,19:43:00,6966,8,0,0,2.4924
2610,19:45:00,19:45:00,14984,9,0,0,3.0434
2610,19:47:00,19:47:00,6907,10,0,0,3.5549
2610,19:49:00,19:49:00,26316,11,0,0,4.1000
2610,19:53:00,19:53:00,38064,12,0,0,4.5373
2610,19:55:00,19:55:00,38065,13,0,0,4.9277
2611,19:42:00,19:42:00,26326,1,0,0,0.0000
2611,19:42:06,19:42:06,42545,2,0,0,0.0502
2611,19:43:00,19:43:00,6900,3,0,0,0.4866
2611,19:44:00,19:44:00,6997,4,0,0,0.6670
2611,19:46:00,19:46:00,6995,5,0,0,1.1917
2611,19:47:00,19:47:00,6957,6,0,0,1.4509
2611,19:48:00,19:48:00,14986,7,0,0,1.9205
2611,19:50:00,19:50:00,6966,8,0,0,2.4924
2611,19:52:00,19:52:00,14984,9,0,0,3.0434
2611,19:54:00,19:54:00,6907,10,0,0,3.5549
2611,19:56:00,19:56:00,26316,11,0,0,4.1000
2611,20:00:00,20:00:00,38064,12,0,0,4.5373
2611,20:02:00,20:02:00,38065,13,0,0,4.9277
2612,19:49:00,19:49:00,26326,1,0,0,0.0000
2612,19:49:06,19:49:06,42545,2,0,0,0.0502
2612,19:50:00,19:50:00,6900,3,0,0,0.4866
2612,19:51:00,19:51:00,6997,4,0,0,0.6670
2612,19:53:00,19:53:00,6995,5,0,0,1.1917
2612,19:54:00,19:54:00,6957,6,0,0,1.4509
2612,19:55:00,19:55:00,14986,7,0,0,1.9205
2612,19:57:00,19:57:00,6966,8,0,0,2.4924
2612,19:59:00,19:59:00,14984,9,0,0,3.0434
2612,20:01:00,20:01:00,6907,10,0,0,3.5549
2612,20:03:00,20:03:00,26316,11,0,0,4.1000
2612,20:07:00,20:07:00,38064,12,0,0,4.5373
2612,20:09:00,20:09:00,38065,13,0,0,4.9277
2613,20:03:00,20:03:00,26326,1,0,0,0.0000
2613,20:03:06,20:03:06,42545,2,0,0,0.0502
2613,20:04:00,20:04:00,6900,3,0,0,0.4866
2613,20:05:00,20:05:00,6997,4,0,0,0.6670
2613,20:07:00,20:07:00,6995,5,0,0,1.1917
2613,20:08:00,20:08:00,6957,6,0,0,1.4509
2613,20:09:00,20:09:00,14986,7,0,0,1.9205
2613,20:11:00,20:11:00,6966,8,0,0,2.4924
2613,20:13:00,20:13:00,14984,9,0,0,3.0434
2613,20:15:00,20:15:00,6907,10,0,0,3.5549
2613,20:17:00,20:17:00,26316,11,0,0,4.1000
2613,20:21:00,20:21:00,38064,12,0,0,4.5373
2613,20:23:00,20:23:00,38065,13,0,0,4.9277
2614,20:05:00,20:05:00,26326,1,0,0,0.0000
2614,20:05:06,20:05:06,42545,2,0,0,0.0502
2614,20:06:00,20:06:00,6900,3,0,0,0.4866
2614,20:07:00,20:07:00,6997,4,0,0,0.6670
2614,20:09:00,20:09:00,6995,5,0,0,1.1917
2614,20:10:00,20:10:00,6957,6,0,0,1.4509
2614,20:11:00,20:11:00,14986,7,0,0,1.9205
2614,20:13:00,20:13:00,6966,8,0,0,2.4924
2614,20:15:00,20:15:00,14984,9,0,0,3.0434
2614,20:17:00,20:17:00,6907,10,0,0,3.5549
2614,20:19:00,20:19:00,26316,11,0,0,4.1000
2614,20:23:00,20:23:00,38064,12,0,0,4.5373
2614,20:25:00,20:25:00,38065,13,0,0,4.9277
2615,20:11:00,20:11:00,26326,1,0,0,0.0000
2615,20:11:06,20:11:06,42545,2,0,0,0.0502
2615,20:12:00,20:12:00,6900,3,0,0,0.4866
2615,20:13:00,20:13:00,6997,4,0,0,0.6670
2615,20:15:00,20:15:00,6995,5,0,0,1.1917
2615,20:16:00,20:16:00,6957,6,0,0,1.4509
2615,20:17:00,20:17:00,14986,7,0,0,1.9205
2615,20:19:00,20:19:00,6966,8,0,0,2.4924
2615,20:21:00,20:21:00,14984,9,0,0,3.0434
2615,20:23:00,20:23:00,6907,10,0,0,3.5549
2615,20:25:00,20:25:00,26316,11,0,0,4.1000
2615,20:29:00,20:29:00,38064,12,0,0,4.5373
2615,20:31:00,20:31:00,38065,13,0,0,4.9277
2616,20:21:00,20:21:00,26326,1,0,0,0.0000
2616,20:21:06,20:21:06,42545,2,0,0,0.0502
2616,20:22:00,20:22:00,6900,3,0,0,0.4866
2616,20:23:00,20:23:00,6997,4,0,0,0.6670
2616,20:25:00,20:25:00,6995,5,0,0,1.1917
2616,20:26:00,20:26:00,6957,6,0,0,1.4509
2616,20:27:00,20:27:00,14986,7,0,0,1.9205
2616,20:29:00,20:29:00,6966,8,0,0,2.4924
2616,20:31:00,20:31:00,14984,9,0,0,3.0434
2616,20:33:00,20:33:00,6907,10,0,0,3.5549
2616,20:35:00,20:35:00,26316,11,0,0,4.1000
2616,20:39:00,20:39:00,38064,12,0,0,4.5373
2616,20:41:00,20:41:00,38065,13,0,0,4.9277
2617,20:31:00,20:31:00,26326,1,0,0,0.0000
2617,20:31:06,20:31:06,42545,2,0,0,0.0502
2617,20:32:00,20:32:00,6900,3,0,0,0.4866
2617,20:33:00,20:33:00,6997,4,0,0,0.6670
2617,20:35:00,20:35:00,6995,5,0,0,1.1917
2617,20:36:00,20:36:00,6957,6,0,0,1.4509
2617,20:37:00,20:37:00,14986,7,0,0,1.9205
2617,20:39:00,20:39:00,6966,8,0,0,2.4924
2617,20:41:00,20:41:00,14984,9,0,0,3.0434
2617,20:43:00,20:43:00,6907,10,0,0,3.5549
2617,20:45:00,20:45:00,26316,11,0,0,4.1000
2617,20:49:00,20:49:00,38064,12,0,0,4.5373
2617,20:51:00,20:51:00,38065,13,0,0,4.9277
2618,20:41:00,20:41:00,26326,1,0,0,0.0000
2618,20:41:06,20:41:06,42545,2,0,0,0.0502
2618,20:42:00,20:42:00,6900,3,0,0,0.4866
2618,20:43:00,20:43:00,6997,4,0,0,0.6670
2618,20:45:00,20:45:00,6995,5,0,0,1.1917
2618,20:46:00,20:46:00,6957,6,0,0,1.4509
2618,20:47:00,20:47:00,14986,7,0,0,1.9205
